date,star,market,source_type,realtime_or_backfilled,confidence,evidence_method,evidence,review_status,drive_file_id,drive_url,title,notes,image_drive_file_id,image_drive_url
2025-08-07,4.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,收盘反弹，中证全指略微下跌，波动不大，还在4.6星,auto_high_confidence,1tY-a8yu0kGYezU68mKLTxMYmuE2eWqeh,https://drive.google.com/file/d/1tY-a8yu0kGYezU68mKLTxMYmuE2eWqeh/view?usp=drivesdk,［8月7日］指数估值数据(红利指数自带低买高卖，还要低估投资么；自由现金流指数估值更新；指数日报更新）,,,
2025-08-08,4.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.6星,auto_high_confidence,11LPm44VZGajkUGPO7heY3l0P16hLM1tB,https://drive.google.com/file/d/11LPm44VZGajkUGPO7heY3l0P16hLM1tB/view?usp=drivesdk,［8月8日］指数估值数据(红利近期上涨原因；A股融资额接近前高，风险如何；港股估值表更新；抽奖福利）,,,
2025-08-11,4.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.6星,auto_high_confidence,1IS8PBK22oTtpUi6FLQAYtXnvyp93Sr7a,https://drive.google.com/file/d/1IS8PBK22oTtpUi6FLQAYtXnvyp93Sr7a/view?usp=drivesdk,［8月11日］指数估值数据(A股继续上涨；创业板指数估值如何；月薪宝发薪日；黄金星级更新）,,,
2025-08-12,4.6,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘又拉涨起来，还在4.6星,auto_high_confidence,12-96J8On_VBf52JVl7eYBxw9ASLR88nQ,https://drive.google.com/file/d/12-96J8On_VBf52JVl7eYBxw9ASLR88nQ/view?usp=drivesdk,［8月12日］指数估值数据(螺丝钉定投实盘第377期发车；养老指数估值表更新）,,,
2025-08-13,4.5,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回到4.5星,auto_high_confidence,1RFHZcEbzJspIK6B5EzW02lXIQVjdIG2s,https://drive.google.com/file/d/1RFHZcEbzJspIK6B5EzW02lXIQVjdIG2s/view?usp=drivesdk,［8月13日］指数估值数据(A股港股继续上涨，回到4.5星；美元降息，对A股港股有利吗）,,,
2025-08-14,4.6,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘迎来回调，回到4.6星,auto_high_confidence,1VOmR-Db1j-1lpYN5YTmwcED-z12d_IgB,https://drive.google.com/file/d/1VOmR-Db1j-1lpYN5YTmwcED-z12d_IgB/view?usp=drivesdk,［8月14日］指数估值数据(市场迎来回调；还有哪些品种估值比去年低；红利指数估值表更新；指数日报更新）,,,
2025-08-15,4.5,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，整体上涨，又回到4.5星,auto_high_confidence,1NFDkbJ1A9Un9i6BKFoJPazVJWiHALeDA,https://drive.google.com/file/d/1NFDkbJ1A9Un9i6BKFoJPazVJWiHALeDA/view?usp=drivesdk,［8月15日］指数估值数据(大盘上涨，回到4.5星；这轮牛市跟哪一轮比较像；抽奖福利）,,,
2025-08-18,4.5,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘涨幅回落，还在4.5星,auto_high_confidence,1OmKbfO1qTSle--2iYklSGy_qqqSkfW1S,https://drive.google.com/file/d/1OmKbfO1qTSle--2iYklSGy_qqqSkfW1S/view?usp=drivesdk,［8月18日］指数估值数据(大盘继续上涨，摸到4.4星；这轮上涨跟什么有关；月薪宝发薪日；黄金星级更新）,,,
2025-08-19,4.5,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘略微下跌，还在4.5星,auto_high_confidence,1-F2Or-khKBtx238UjRgwBXdv9ugJoob7,https://drive.google.com/file/d/1-F2Or-khKBtx238UjRgwBXdv9ugJoob7/view?usp=drivesdk,［8月19日］指数估值数据(螺丝钉定投实盘第378期发车；养老指数估值表更新）,,,
2025-08-20,4.4,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,回到4.4星,auto_high_confidence,1qLdY4u5lsnVyJoR40cX0qHhOaLatA_GO,https://drive.google.com/file/d/1qLdY4u5lsnVyJoR40cX0qHhOaLatA_GO/view?usp=drivesdk,［8月20日］指数估值数据(A股强势上涨，回到4.4星；A股港股的牛市有哪些特点呢）,,,
2025-08-21,4.4,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微跌，中证全指下跌0.13%，还在4.4星,auto_high_confidence,1afVFcU3OyhynWWYCCD5LXT8fLHZtJisk,https://drive.google.com/file/d/1afVFcU3OyhynWWYCCD5LXT8fLHZtJisk/view?usp=drivesdk,［8月21日］指数估值数据(想稳健参与市场，买点啥好；红利指数估值表更新；指数日报更新）,,,
2025-08-22,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到了4.3星,auto_high_confidence,1xdl5B7f7fjiYdkZa0EJa3pSWaglRD_Vt,https://drive.google.com/file/d/1xdl5B7f7fjiYdkZa0EJa3pSWaglRD_Vt/view?usp=drivesdk,［8月22日］指数估值数据(大盘回到4.3星，部分品种摸到高估；有一笔资金，该如何投资呢；抽奖福利）,,,
2025-08-25,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.3星,auto_high_confidence,1M36YW4glN7C5j1kvom_QYpF1bfzAcwVT,https://drive.google.com/file/d/1M36YW4glN7C5j1kvom_QYpF1bfzAcwVT/view?usp=drivesdk,［8月25日］指数估值数据(A股港股继续上涨；A股牛市是结构性牛市么；月薪宝发薪日；黄金星级更新）,,,
2025-08-27,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘回到4.3星,auto_high_confidence,16S82sSLGx_nAomqSpKewNceqGRjBB0u0,https://drive.google.com/file/d/16S82sSLGx_nAomqSpKewNceqGRjBB0u0/view?usp=drivesdk,［8月27日］指数估值数据(大盘回调，回到4.3星；存款利率下降，利好股市么）,,,
2025-08-28,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,收盘前大幅上涨，中证全指上涨1.5%，还在4.3星,auto_high_confidence,1ky888jrXHv1wa9cyPZfm_FMx17u57kbb,https://drive.google.com/file/d/1ky888jrXHv1wa9cyPZfm_FMx17u57kbb/view?usp=drivesdk,［8月28日］指数估值数据(A股上涨，神奇两点半再现；成长股强势，为何价值股低迷；红利指数估值表更新；指数日报更新）,,,
2025-08-29,4.3,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微涨，还在4.3星,auto_high_confidence,1gSTuZzc1va9GRRczkOup-VTkHzxk0xW_,https://drive.google.com/file/d/1gSTuZzc1va9GRRczkOup-VTkHzxk0xW_/view?usp=drivesdk,［8月29日］指数估值数据(A股港股继续上涨；A股港股谁涨的多；港股指数估值表更新；抽奖福利）,,,
2025-09-01,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1bGtZPm5y9YlFwpIWtpN_vVnUHXcmFwdu,https://drive.google.com/file/d/1bGtZPm5y9YlFwpIWtpN_vVnUHXcmFwdu/view?usp=drivesdk,［9月1日］指数估值数据(大盘继续上涨，回到4.2星；港股和A股上涨的品种有啥不同；月薪宝体验官福利来了；黄金星级更新）,,,
2025-09-02,4.3,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘迎来回调，中证全指下跌1.74%，回到4.3星,auto_high_confidence,1T3CvujQ0NuwMPn-aFLEBkTYC8i7ORpl8,https://drive.google.com/file/d/1T3CvujQ0NuwMPn-aFLEBkTYC8i7ORpl8/view?usp=drivesdk,［9月2日］指数估值数据(螺丝钉定投实盘第380期发车；养老指数估值表更新；月薪宝体验官福利来了）,,,
2025-09-03,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止收盘，还在4.3星,auto_high_confidence,1WsQSGKHExno6fB1_MXDdhNgBWkj5a82v,https://drive.google.com/file/d/1WsQSGKHExno6fB1_MXDdhNgBWkj5a82v/view?usp=drivesdk,［9月3日］指数估值数据(大盘波动；股票基金如何判断估值；增量版指数估值表已上线）,,,
2025-09-04,4.4,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.4星,auto_high_confidence,1VANPVJPC0B2Gheh547odIi5BNBmV_GhF,https://drive.google.com/file/d/1VANPVJPC0B2Gheh547odIi5BNBmV_GhF/view?usp=drivesdk,［9月4日］指数估值数据(大盘下跌回到4.4星；市场后面还会涨起来吗；红利指数估值表更新；指数日报更新）,,,
2025-09-05,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，又回到4.3星,auto_high_confidence,1NgvbMQEsTpwmc4e_-GL7T6HiYABFZCv_,https://drive.google.com/file/d/1NgvbMQEsTpwmc4e_-GL7T6HiYABFZCv_/view?usp=drivesdk,［9月5日］指数估值数据(A股港股大幅上涨，回到4.3星；未来会有3星么；港股指数估值表更新；抽奖福利）,,,
2025-09-08,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，整体微涨，还在4.3星,auto_high_confidence,1l8mlKKz1hsKE_-6nu0HQlmx4xjb_jAWH,https://drive.google.com/file/d/1l8mlKKz1hsKE_-6nu0HQlmx4xjb_jAWH/view?usp=drivesdk,［9月8日］指数估值数据(大盘继续上涨；消费行业，投资价值如何；月薪宝体验官福利来了）,,,
2025-09-09,4.3,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天A股大盘微跌，波动不大，还在4.3星,auto_high_confidence,1G2w8Y_weOrWlV7vvb3iIWlF7jczE_q3a,https://drive.google.com/file/d/1G2w8Y_weOrWlV7vvb3iIWlF7jczE_q3a/view?usp=drivesdk,［9月9日］指数估值数据(螺丝钉定投实盘第381期发车；养老指数估值表更新；月薪宝体验官福利来了）,,,
2025-09-10,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.3星,auto_high_confidence,1n_Oce5sqxP2WjAVrJzj6N-u5eyKtlHQ_,https://drive.google.com/file/d/1n_Oce5sqxP2WjAVrJzj6N-u5eyKtlHQ_/view?usp=drivesdk,［9月10日］指数估值数据(股市坚挺，债券下跌；A股什么时候创新高；「自动止盈」功能上线）,,,
2025-09-11,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,19unw5HblEqz2rFMbzKxEn3tMZ6ptA97I,https://drive.google.com/file/d/19unw5HblEqz2rFMbzKxEn3tMZ6ptA97I/view?usp=drivesdk,［9月11日］指数估值数据(A股大涨，回到4.2星；国内科技行业，竞争优势在哪里；红利指数估值表更新）,,,
2025-09-12,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1jOoX0fE1l7MI-1NIlBkUpVUZ-nlcTlGW,https://drive.google.com/file/d/1jOoX0fE1l7MI-1NIlBkUpVUZ-nlcTlGW/view?usp=drivesdk,［9月12日］指数估值数据(今年哪些品种到过高估；自动止盈功能上线；港股指数估值表更新；抽奖福利）,,,
2025-09-15,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘时涨幅回落，微涨微跌，还在4.2星,auto_high_confidence,1dmyQ0HGrizX2cce94abUZ29G1pFYx0Ai,https://drive.google.com/file/d/1dmyQ0HGrizX2cce94abUZ29G1pFYx0Ai/view?usp=drivesdk,［9月15日］指数估值数据(为啥同一品种，收益率会有差别；自动止盈功能上线；月薪宝体验官福利来了）,,,
2025-09-16,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘反弹，全天下来略微上涨，还在4.2星,auto_high_confidence,1J91agPu01yl2S0Z4KcUbkqVNzcAssppX,https://drive.google.com/file/d/1J91agPu01yl2S0Z4KcUbkqVNzcAssppX/view?usp=drivesdk,［9月16日］指数估值数据(螺丝钉定投实盘第382期发车；养老指数估值表更新）,,,
2025-09-17,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，整体上涨，还在4.2星,auto_high_confidence,1EpcmIS65iVbfGPpujb8Uyn2Ko6HFfj2Q,https://drive.google.com/file/d/1EpcmIS65iVbfGPpujb8Uyn2Ko6HFfj2Q/view?usp=drivesdk,［9月17日］指数估值数据(港股科技大涨，估值如何；大盘多少点到3星）,,,
2025-09-18,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,收盘还在4.2星,auto_high_confidence,1_UverIY7BH4xNNssIS1K2iy0NfIGG2T_,https://drive.google.com/file/d/1_UverIY7BH4xNNssIS1K2iy0NfIGG2T_/view?usp=drivesdk,［9月18日］指数估值数据(大盘回调；美联储降息，对A股港股影响如何；红利指数估值表更新）,,,
2025-09-19,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，还在4.2星,auto_high_confidence,1QTgjVUYCtHgcPRpb2iIjEsyfp44Kbr2P,https://drive.google.com/file/d/1QTgjVUYCtHgcPRpb2iIjEsyfp44Kbr2P/view?usp=drivesdk,［9月19日］指数估值数据(港股牛市上涨，跟A股有啥区别；自动止盈功能上线；港股指数估值表更新；抽奖福利）,,,
2025-09-22,4.2,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,还在4.2星,auto_high_confidence,1kFSR3x67X0yYjzOkIw3XpJERpZIj2fLd,https://drive.google.com/file/d/1kFSR3x67X0yYjzOkIw3XpJERpZIj2fLd/view?usp=drivesdk,［9月22日］指数估值数据(大盘继续上涨；老登股是啥意思；月薪宝体验官福利来了）,,,
2025-09-23,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘前又顽强的反弹了起来，还在4.2星,auto_high_confidence,1osl8KQvT45anEp-uDvQqexIQ-IzJ9c5x,https://drive.google.com/file/d/1osl8KQvT45anEp-uDvQqexIQ-IzJ9c5x/view?usp=drivesdk,［9月23日］指数估值数据(螺丝钉定投实盘第383期发车；养老指数估值表更新）,,,
2025-09-24,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1r5vkIBYmffSs4TqLwR3Kq9AYL3i_norQ,https://drive.google.com/file/d/1r5vkIBYmffSs4TqLwR3Kq9AYL3i_norQ/view?usp=drivesdk,［9月24日］指数估值数据(大盘继续上涨；5.9星一周年，市场还会继续向上吗；自动止盈功能上线）,,,
2025-09-25,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘涨幅回落，还在4.2星,auto_high_confidence,1WJhmSzr1-YXRutVZHbsyrineX6x2oUA0,https://drive.google.com/file/d/1WJhmSzr1-YXRutVZHbsyrineX6x2oUA0/view?usp=drivesdk,［9月25日］指数估值数据(牛市中遇到回调怎么办；红利指数估值表更新；指数日报更新）,,,
2025-09-26,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1QMppdySyr8G0EXFz8mL2DHboY-Thog3e,https://drive.google.com/file/d/1QMppdySyr8G0EXFz8mL2DHboY-Thog3e/view?usp=drivesdk,［9月26日］指数估值数据(大盘回调；港股科技指数有哪些，估值如何；港股指数估值表更新）,,,
2025-09-29,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1CpDXoz4Xe_j0W2rWQEQ9VOMsL9aw2hsu,https://drive.google.com/file/d/1CpDXoz4Xe_j0W2rWQEQ9VOMsL9aw2hsu/view?usp=drivesdk,［9月29日］指数估值数据(A股港股继续上涨；要不要持股过节；月薪宝体验官福利来了）,,,
2025-09-30,4.1,A股,公众号当日估值文章,realtime,1.0,manual_verification,今天大盘整体上涨，截止到收盘，回到4.1星。,verified_manual,15tz95ooTiDoR7hQ1t_zhKRMO6Yxyt3ek,https://drive.google.com/file/d/15tz95ooTiDoR7hQ1t_zhKRMO6Yxyt3ek/view?usp=drivesdk,［9月30日］指数估值数据(A股港股上涨，回到4.1星；螺丝钉定投实盘第384期发车；养老指数估值表更新）,正文明确给出当日收盘星级,,
2025-10-08,4.1,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,回到4.1星,auto_high_confidence,1BOX2d_-5lp7aHedb1zXvSwmatFtCU2Ce,https://drive.google.com/file/d/1BOX2d_-5lp7aHedb1zXvSwmatFtCU2Ce/view?usp=drivesdk,［10月8日］指数估值数据(假期后，A股能涨多少呢）,,,
2025-10-09,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1pJhtiyJDgAplyrtIfblt9il13SsZl648,https://drive.google.com/file/d/1pJhtiyJDgAplyrtIfblt9il13SsZl648/view?usp=drivesdk,［10月9日］指数估值数据(不同星级，该买什么基金；红利指数估值表更新）,,,
2025-10-10,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1V4pTRQYvCoaONu__klifFqmggYuuSKRH,https://drive.google.com/file/d/1V4pTRQYvCoaONu__klifFqmggYuuSKRH/view?usp=drivesdk,［10月10日］指数估值数据(成长风格回调，价值风格上涨；港股医药回低估了吗；港股指数估值表更新；抽奖福利）,,,
2025-10-13,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘大盘微跌，还在4.2星,auto_high_confidence,1-LmekYLGt9Kkvwl1X1obp4o021tnDvIw,https://drive.google.com/file/d/1-LmekYLGt9Kkvwl1X1obp4o021tnDvIw/view?usp=drivesdk,［10月13日］指数估值数据(A股港股深V反弹；好品种+好价格+长期持有=好收益）,,,
2025-10-14,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在4.2星,auto_high_confidence,1hM5Qqwj5cM1TphiVvKQcGp6nYkRmF6_F,https://drive.google.com/file/d/1hM5Qqwj5cM1TphiVvKQcGp6nYkRmF6_F/view?usp=drivesdk,［10月14日］指数估值数据(螺丝钉定投实盘第385期发车；养老指数估值表更新）,,,
2025-10-15,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1_FNQMNJfqYHgVuaEKW40LiGL_5MDOtvu,https://drive.google.com/file/d/1_FNQMNJfqYHgVuaEKW40LiGL_5MDOtvu/view?usp=drivesdk,［10月15日］指数估值数据(A股港股牛市有啥特点，牛市结束了么）,,,
2025-10-16,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微跌，中证全指下跌0.44%，还在4.2星,auto_high_confidence,1fIdiHBWBRdjN2DVNCNxZADFEqN8zOyDK,https://drive.google.com/file/d/1fIdiHBWBRdjN2DVNCNxZADFEqN8zOyDK/view?usp=drivesdk,［10月16日］指数估值数据(成长低迷，价值强势，风格轮动怎么应对；红利指数估值表更新）,,,
2025-10-17,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，中证全指下跌2.55%，回到4.3星,auto_high_confidence,1fxv9ykEDFIWxz9R8bPiKEaPfIXfY3TuP,https://drive.google.com/file/d/1fxv9ykEDFIWxz9R8bPiKEaPfIXfY3TuP/view?usp=drivesdk,［10月17日］指数估值数据（大跌，回到4.3星；波动还能涨回来吗；港股指数估值表更新；抽奖福利）,,,
2025-10-20,4.3,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体上涨，还在4.3星,auto_high_confidence,1FVkZAVf0xwEWNEFEpiWRzd4QEF_PxiiF,https://drive.google.com/file/d/1FVkZAVf0xwEWNEFEpiWRzd4QEF_PxiiF/view?usp=drivesdk,［10月20日］指数估值数据(上涨中遇到波动怎么办）,,,
2025-10-21,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体上涨，回到了4.2星,auto_high_confidence,16xigwWk7YXHg5cDrkzEAAKRYkUsENsY6,https://drive.google.com/file/d/16xigwWk7YXHg5cDrkzEAAKRYkUsENsY6/view?usp=drivesdk,［10月21日］指数估值数据(螺丝钉定投实盘第386期发车；养老指数估值表更新）,,,
2025-10-22,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1OpKQi6VPrf1qRa5GFcJdvyoPn7AtPT9T,https://drive.google.com/file/d/1OpKQi6VPrf1qRa5GFcJdvyoPn7AtPT9T/view?usp=drivesdk,［10月22日］指数估值数据(价值风格强势；季报更新，哪些品种盈利增长好；ETF估值表已上线）,,,
2025-10-23,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘，跌幅缩小，全天波动不大，还在4.2星,auto_high_confidence,184mxxDMULha8XT_g1AZwD4Etyu--RKJb,https://drive.google.com/file/d/184mxxDMULha8XT_g1AZwD4Etyu--RKJb/view?usp=drivesdk,［10月23日］指数估值数据(大盘V字反弹；红利指数估值表更新；免费领投资手册福利来了）,,,
2025-10-24,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，在4.2星,auto_high_confidence,1RkE5dlvp3j6SuJk-zNNy8S6JmPjUk6t9,https://drive.google.com/file/d/1RkE5dlvp3j6SuJk-zNNy8S6JmPjUk6t9/view?usp=drivesdk,［10月24日］指数估值数据(大盘上涨；消费行业还会有行情吗；港股指数估值表更新；抽奖福利）,,,
2025-10-27,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.1星,auto_high_confidence,1eLErwdLkVEFqHZjTyrZC40TczVJr55fd,https://drive.google.com/file/d/1eLErwdLkVEFqHZjTyrZC40TczVJr55fd/view?usp=drivesdk,［10月27日］指数估值数据(A股港股继续上涨，回到4.1星）,,,
2025-10-28,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘变成微跌，还在4.1星,auto_high_confidence,1eDoz64aqYMaYg-oYFS_oIzyUE3moBUJH,https://drive.google.com/file/d/1eDoz64aqYMaYg-oYFS_oIzyUE3moBUJH/view?usp=drivesdk,［10月28日］指数估值数据(螺丝钉定投实盘第387期发车；养老指数估值表更新）,,,
2025-10-29,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1RLvz52JW6NESkbQtKR435-HpHUCtw_1A,https://drive.google.com/file/d/1RLvz52JW6NESkbQtKR435-HpHUCtw_1A/view?usp=drivesdk,［10月29日］指数估值数据(大盘继续上涨；未来还会有5星级么？）,,,
2025-10-30,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在4.1星,auto_high_confidence,18rF2SZnLPbJgIgakzeUavD51Ai9LmZSe,https://drive.google.com/file/d/18rF2SZnLPbJgIgakzeUavD51Ai9LmZSe/view?usp=drivesdk,［10月30日］指数估值数据(美元降息落地，对市场有啥影响；红利指数估值表更新）,,,
2025-10-31,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在4.1星,auto_high_confidence,1nyv0SeUolF27d7l5p6s7N_V7wBmnU5Wk,https://drive.google.com/file/d/1nyv0SeUolF27d7l5p6s7N_V7wBmnU5Wk/view?usp=drivesdk,［10月31日］指数估值数据(大盘下跌；三季报里的公司盈利如何；港股指数估值表更新；抽奖福利）,,,
2025-11-03,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘整体微涨，还在4.1星,auto_high_confidence,1USgmuIst7SA_A75gnOjNZgRebOENxVjz,https://drive.google.com/file/d/1USgmuIst7SA_A75gnOjNZgRebOENxVjz/view?usp=drivesdk,［11月3日］指数估值数据(大盘上涨了，为啥还有人亏钱？）,,,
2025-11-04,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1JQUBVDjruCpDdIA10ezqdcj_I3TL-FiU,https://drive.google.com/file/d/1JQUBVDjruCpDdIA10ezqdcj_I3TL-FiU/view?usp=drivesdk,［11月4日］指数估值数据(螺丝钉定投实盘第388期发车；养老指数估值表更新）,,,
2025-11-05,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘整体上涨，波动不大，还在4.2星,auto_high_confidence,1TbYx6gTOJ8u4pOnV1C9DkkRNrraWN4x1,https://drive.google.com/file/d/1TbYx6gTOJ8u4pOnV1C9DkkRNrraWN4x1/view?usp=drivesdk,［11月5日］指数估值数据(A股低开高走；全球资产出现波动，原因为何）,,,
2025-11-06,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.1星,auto_high_confidence,1462XrhUBJKyUZVHSDyGuCK7c5bElerWl,https://drive.google.com/file/d/1462XrhUBJKyUZVHSDyGuCK7c5bElerWl/view?usp=drivesdk,［11月6日］指数估值数据(A股港股继续上涨；未来还会不会遇到1星级；红利指数估值表更新）,,,
2025-11-07,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，波动不大，还在4.1星,auto_high_confidence,1zA2IYACbM7kCY5DqKnSy2HvzagZkoFov,https://drive.google.com/file/d/1zA2IYACbM7kCY5DqKnSy2HvzagZkoFov/view?usp=drivesdk,［11月7日］指数估值数据(普通家庭如何分享经济增长；港股指数估值表更新；抽奖福利）,,,
2025-11-10,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微涨，波动不大，还在4.1星,auto_high_confidence,1NKpspoUc-og8HPgLiS4egqgkc8f_GK2O,https://drive.google.com/file/d/1NKpspoUc-og8HPgLiS4egqgkc8f_GK2O/view?usp=drivesdk,［11月10日］指数估值数据(现金流、消费大涨，上市公司基本面复苏了么）,,,
2025-11-11,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，波动不大，还在4.1星,auto_high_confidence,1d-K1TZ1TWFjQL-13zhb3VlVeoXpqSOBW,https://drive.google.com/file/d/1d-K1TZ1TWFjQL-13zhb3VlVeoXpqSOBW/view?usp=drivesdk,［11月11日］指数估值数据(螺丝钉定投实盘第389期发车；养老指数估值表更新）,,,
2025-11-12,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微跌，中证全指下跌0.41%，波动不大，还在4.1星,auto_high_confidence,1s8zaQW4JBdJh6bSra20A795pB5Ve-xoQ,https://drive.google.com/file/d/1s8zaQW4JBdJh6bSra20A795pB5Ve-xoQ/view?usp=drivesdk,［11月12日］指数估值数据(价值风格持续强势；市场风格轮动，我们该如何投资）,,,
2025-11-13,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘还在4.1星,auto_high_confidence,1_cSRh3b314nZK6vZurlGELIsEA5tmLk2,https://drive.google.com/file/d/1_cSRh3b314nZK6vZurlGELIsEA5tmLk2/view?usp=drivesdk,［11月13日］指数估值数据(大盘继续上涨；红利创新高，估值高了么；红利指数估值表更新；免费领福利）,,,
2025-11-14,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，还在4.1星,auto_high_confidence,1xswA6OdIdsg-no8q6yj3splTYq28C3uA,https://drive.google.com/file/d/1xswA6OdIdsg-no8q6yj3splTYq28C3uA/view?usp=drivesdk,［11月14日］指数估值数据(全球市场波动，原因为何；消费类指数有哪些；港股指数估值表更新；抽奖福利）,,,
2025-11-17,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，波动不大，还在4.1星,auto_high_confidence,1s9o15D_ROqNspZhmFkJhQvjjjtbdFND7,https://drive.google.com/file/d/1s9o15D_ROqNspZhmFkJhQvjjjtbdFND7/view?usp=drivesdk,［11月17日］指数估值数据(大盘横盘震荡，还会有上涨的阶段吗）,,,
2025-11-18,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1YY6zFa4wrd6XNKG5SoLzVbI-b0WQL7KP,https://drive.google.com/file/d/1YY6zFa4wrd6XNKG5SoLzVbI-b0WQL7KP/view?usp=drivesdk,［11月18日］指数估值数据(大盘下跌回到4.2星级；螺丝钉定投实盘第390期发车；养老指数估值表更新）,,,
